FDP Name,Street Name,Section,Latitude,Longitude
KGU_C019M_DP0020,KAMPUNG KOTA AYANGAN,KAMPUNG KOTA AYANGAN,5.347303455,116.1842057
KGU_C019M_DP002A,DANGULAD - TUARID TAUD,KAMPUNG TUARID TAUD,5.349962231,116.1677254
KGU_C019M_DP002B,DANGULAD - TUARID TAUD,KAMPUNG TUARID TAUD,5.34982669,116.1683433
KGU_C019M_DP003A,DANGULAD - TUARID TAUD,KAMPUNG TUARID TAUD,5.350680281,116.1712397
KGU_C019M_DP005A,DANGULAD - TUARID TAUD,KAMPUNG TUARID TAUD,5.343683055,116.171317
KGU_C019M_DP007A,DANGULAD - TUARID TAUD,KAMPUNG TUARID TAUD,5.345007752,116.1717231
KGU_C019M_DP009A,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.345001173,116.1749071
KGU_C019M_DP009B,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.346530997,116.1738097
KGU_C019M_DP011A,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.355444291,116.191539
KGU_C019M_DP011B,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.356292839,116.1906309
KGU_C019M_DP012A,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.35263553,116.1894229
KGU_C019M_DP012B,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,,
KGU_C019M_DP013A,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.349376061,116.1877835
KGU_C019M_DP013B,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.348468807,116.1875302
KGU_C019M_DP014A,DANGULAD - TUARID TAUD,KAMPUNG KOTA AYANGAN,5.344870048,116.1792527
KGU_C019M_DP015A,KOTA AYANGAN,KAMPUNG KOTA AYANGAN,,
KGU_C019M_DP015B,KAMPUNG KOTA AYANGAN,KAMPUNG KOTA AYANGAN,,
KGU_C019M_DP020A,KOTA AYANGAN,KAMPUNG TATAL,5.346304426,116.1842835
KGU_C020M_DP0001,DANGULAD - TUARID TAUD,KENINGAU,5.338851542,116.1654872
KGU_C020M_DP0002,DANGULAD,KAMPUNG DANGULAD,5.338043042,116.1718591
KGU_C020M_DP0003,DANGULAD,KAMPUNG DANGULAD,5.33697939,116.1713221
KGU_C020M_DP0004,DANGULAD,KAMPUNG DANGULAD,5.335805401,116.1702616
KGU_C020M_DP0005,DANGULAD,KAMPUNG DANGULAD,5.336892873,116.166468
KGU_C020M_DP0006,DANGULAD,KAMPUNG DANGULAD,5.33737847,116.1643072
KGU_C020M_DP0007,YEN VILLA,TAMAN YEN VILLA,5.342039646,116.1646733
KGU_C020M_DP0008,YEN VILLA,TAMAN YEN VILLA,5.342513784,116.1648948
KGU_C020M_DP0009,DANGULAD,KAMPUNG DANGULAD,5.340562433,116.1642869
KGU_C020M_DP0010,DANGULAD,KAMPUNG DANGULAD,5.340497543,116.1666631
KGU_C020M_DP0011,DANGULAD,KAMPUNG DANGULAD,5.340546526,116.1657417
KGU_C020M_DP0012,DANGULAD,KAMPUNG DANGULAD,5.340529952,116.1671207
KGU_C020M_DP0013,DANGULAD,KAMPUNG DANGULAD,5.340305204,116.1656687
KGU_C020M_DP001A,DANGULAD -TUARID TAUD,KENINGAU,5.337312241,116.1641903
KGU_C020M_DP004A,DANGULAD,KAMPUNG DANGULAD,5.335436468,116.1699338
KGU_C020M_DP005A,DANGULAD,KAMPUNG DANGULAD,5.336996504,116.1651454
KGU_C020M_DP009A,DANGULAD,KAMPUNG DANGULAD,5.34014525,116.163956
KGU_C020M_DP011A,DANGULAD,KAMPUNG DANGULAD,5.34114104,116.1659446
KGU_C020M_DP012A,DANGULAD,KAMPUNG DANGULAD,5.341483891,116.1655901
KGU_C021M_DP0001,ULU BERIAWA,KENINGAU,5.344258544,116.1554793
KGU_C021M_DP0002,BARIAWA,KENINGAU,5.309208492,116.1533336
KGU_C021M_DP0003,BARIAWA,KENINGAU,5.303087763,116.1497771
KGU_C021M_DP0004,BARIAWA,KENINGAU,5.343187557,116.1556936
KGU_C021M_DP0005,BARIAWA,KENINGAU,5.346452846,116.154662
KGU_C021M_DP0006,BARIAWA,KENINGAU,5.345219662,116.1556008
KGU_C021M_DP0007,BARIAWA,KENINGAU,5.345888241,116.1545451
KGU_C021M_DP0008,ADIKA 9A,TAMAN ADIKA 9,5.346003588,116.1531932
KGU_C021M_DP0009,BARIAWA,KAMPUNG BARIAWA LAUT,5.342117532,116.1552344
KGU_C021M_DP0010,JABATAN PERHUTANAN,KAMPUNG BARIAWA LAUT,5.341291782,116.1572489
KGU_C021M_DP002A,BARIAWA,KENINGAU,5.339200231,116.1574475
KGU_C021M_DP002B,BARIAWA,KENINGAU,5.341734446,116.157647
KGU_C021M_DP004A,BARIAWA,KENINGAU,5.343675306,116.1556067
KGU_C021M_DP005A,BARIAWA * KIV REPAIR MANHOLE,KENINGAU,5.346389331,116.1542846
KGU_C021M_DP005B,BARIAWA * KIV REPAIR MANHOLE,KENINGAU,5.346749113,116.154257
KGU_C021M_DP008A,ADIKA 9B,TAMAN ADIKA 9,,
KGU_C021M_DP009A,BARIAWA,KENINGAU,,
KGU_C022M_DP0001,PAMALAN,KENINGAU,5.367157316,116.1516477
KGU_C022M_DP0002,PAMALAN,KENINGAU,5.370564423,116.1515889
KGU_C022M_DP0003,PAMALAN,KENINGAU,5.354060801,116.1530003
KGU_C022M_DP0004,PAMALAN,KENINGAU,5.359687102,116.15323
KGU_C022M_DP0005,PAMALAN,KENINGAU,5.363603494,116.152247
KGU_C022M_DP0006,PAMALAN,KENINGAU,5.359766234,116.1529682
KGU_C022M_DP0007,PAMALAN,KAMPUNG SAMALANG,5.369540439,116.1518409
KGU_C022M_DP0008,PAMALAN,KAMPUNG SAMALANG,5.374817357,116.1505167
KGU_C022M_DP0009,PAMALAN,KAMPUNG KENINGAU,5.36417183,116.1523393
KGU_C022M_DP0010,PAMALAN,KAMPUNG KENINGAU,5.357298448,116.1540464
KGU_C022M_DP0011,PAMALAN,KAMPUNG KENINGAU,5.358502659,116.1530106
KGU_C022M_DP0012,PAMALAN,KAMPUNG LINSOSOD,5.380859394,116.1509071
KGU_C022M_DP0013,PAMALAN,KAMPUNG LINSOSOD,5.380639309,116.1504335
KGU_C022M_DP002A,PAMALAN,KAMPUNG SAMALANG,,
KGU_C022M_DP003A,PAMALAN,KAMPUNG KENINGAU,5.354423253,116.1556368
KGU_C022M_DP003B,KAMPUNG KENINGAU,KAMPUNG KENINGAU,,
KGU_C022M_DP004A,PAMALAN,KAMPUNG KENINGAU,5.357747338,116.153282
KGU_C022M_DP006A,PAMALAN,KAMPUNG KENINGAU,,
KGU_C022M_DP008A,PAMALAN,KAMPUNG SAMALANG,,
KGU_C022M_DP010A,PAMALAN,KAMPUNG KENINGAU,,
KGU_C022M_DP010B,PAMALAN,KAMPUNG KENINGAU,,
KGU_C022M_DP012A,PAMALAN,KAMPUNG LINSOSOD,5.380879131,116.1526539
KGU_C022M_DP013A,PAMALAN,KAMPUNG LINSOSOD,5.381326888,116.1502107
KGU_C024M_DP0001,ULU BERIAWA,KENINGAU,5.355950687,116.1441327
KGU_C024M_DP0002,ULU BARIAWA,KENINGAU,5.37221803,116.1303428
KGU_C024M_DP0003,ULU BARIAWA,KENINGAU,5.367875571,116.138642
KGU_C024M_DP0004,ULU BERIAWA,KENINGAU,5.361259822,116.1426311
KGU_C024M_DP0005,ULU BARIAWA,KENINGAU,5.357449173,116.1438176
KGU_C024M_DP0006,ULU BARIAWA,KENINGAU,5.355163663,116.145281
KGU_C024M_DP0007,ULU BARIAWA,KENINGAU,5.352796345,116.1472744
KGU_C024M_DP0008,ULU BERIAWA,KENINGAU,5.380097771,116.1276233
KGU_C024M_DP0009,MASAK,KAMPUNG MASAK,5.350937051,116.1450789
KGU_C024M_DP0010,BARIAWA,TAMAN ADIKA PHASE 12,5.35084121,116.1497667
KGU_C024M_DP0011,BARIAWA,KOLEJ VOKASIONAL KENINGAU,5.356411792,116.1449877
KGU_C024M_DP0012,BERIAWA ULU,KAMPUNG BERIAWA ULU,5.380095072,116.1269509
KGU_C024M_DP0013,BERIAWA ULU,KAMPUNG BERIAWA ULU,5.379846462,116.129158
KGU_C024M_DP0014,BERIAWA ULU,KAMPUNG BERIAWA ULU,5.380019239,116.1283086
KGU_C024M_DP0015,BARIAWA,KAMPUNG BARIAWA LAUT,5.352846448,116.1477913
KGU_C024M_DP001A,BARIAWA,KENINGAU,5.356722067,116.1438347
KGU_C024M_DP002A,ULU BARIAWA,KENINGAU,5.375145336,116.1276908
KGU_C024M_DP003A,ULU BARIAWA,KENINGAU,5.367921102,116.1365514
KGU_C024M_DP004A,ULU BARIAWA,KENINGAU,5.367190013,116.1394033
KGU_C024M_DP004B,ULU BARIAWA,KENINGAU,5.364432136,116.1418917
KGU_C024M_DP005A,ULU BARIAWA,KENINGAU,5.357529371,116.1450585
KGU_C024M_DP005B,BARIAWA,KAMPUNG ULU BARIAWA,5.361611259,116.1386402
KGU_C024M_DP007A,BARIAWA,KENINGAU,5.351340083,116.1459817
KGU_C024M_DP010A,BARIAWA,TAMAN ADIKA PHASE 12,5.351169096,116.1494314
KGU_C024M_DP011A,ULU BARIAWA,KOLEJ VOKASIONAL KENINGAU,,
KGU_C025M_DP0001,SOOK,KENINGAU,5.309203156,116.1533459
KGU_C025M_DP0002,SOOK,KENINGAU,5.306660179,116.1563479
KGU_C025M_DP0003,NABAWAN,KENINGAU,5.302904495,116.1500355
KGU_C025M_DP0004,ANSIP DALIT,KAMPUNG ANSIP,5.300077017,116.146294
KGU_C025M_DP0005,ANSIP DALIT,KAMPUNG ANSIP,5.301962829,116.1480596
KGU_C025M_DP0006,ANSIP DALIT,KAMPUNG ANSIP,5.303363075,116.1486798
KGU_C025M_DP0007,ANSIP DALIT,KAMPUNG ANSIP,5.307964339,116.1505265
KGU_C025M_DP0008,ANSIP DALIT,KAMPUNG ANSIP,5.311044111,116.1505237
KGU_C025M_DP0009,NABAWAN - KENINGAU,,5.311474896,116.1547399
KGU_C025M_DP0010,NABAWAN - KENINGAU,,5.301565547,116.162732
KGU_C025M_DP0011,KENINGAU-NABAWAN,SEKOLAH HENRY GURNEY II KENINGAU,5.306926174,116.162143
KGU_C025M_DP0012,ANSIP DALIT,KAMPUNG ANSIP,5.301796722,116.152376
KGU_C025M_DP0013,KENINGAU-NABAWAN,KAMPUNG ANSIP,5.305910286,116.1529284
KGU_C025M_DP002A,IPG KENINGAU,IPG KENINGAU,5.307126755,116.1581603
KGU_C025M_DP004A,ANSIP DALIT,KAMPUNG ANSIP,5.29898337,116.1452801
KGU_C025M_DP004B,ANSIP DALIT,KAMPUNG ANSIP,5.300779034,116.1472878
KGU_C025M_DP008A,SOOK,KAMPUNG ANSIP,5.309188476,116.1529104
KGU_C025M_DP008B,SOOK,KAMPUNG ANSIP,5.305887603,116.152708
KGU_C025M_DP011A,KENINGAU-NABAWAN,SEKOLAH HENRY GURNEY II KENINGAU,5.306410618,116.1629636
KGU_C025M_DP012A,ANSIP DALIT,KAMPUNG ANSIP,5.302078718,116.1523847
KGU_C026M_DP0001,ANSIP,KENINGAU,5.278795489,116.1210329
KGU_C026M_DP0002,ANSIP,KAMPUNG ANSIP,5.294137162,116.1404863
KGU_C026M_DP0003,ANSIP,KAMPUNG ANSIP,5.291552866,116.1382537
KGU_C026M_DP0004,ANSIP,KAMPUNG ANSIP,5.285635485,116.1278195
KGU_C026M_DP0005,ANSIP,KAMPUNG ANSIP,5.27856778,116.1217981
KGU_C026M_DP002A,ANSIP,KAMPUNG ANSIP,5.295983729,116.1424607
KGU_C026M_DP003A,ANSIP,KAMPUNG ANSIP,5.288287952,116.133652
KGU_C027M_DP0001,ACCESS KG MENAWO,KENINGAU,5.316536189,116.1847008
KGU_C027M_DP0002,ACCESS KG MENAWO,KG MENAWO,5.321588751,116.2013729
KGU_C027M_DP0003,ACCESS KG MENAWO,KG MENAWO,5.319419658,116.2007938
KGU_C027M_DP0004,ACCESS KG MENAWO,KG MENAWO,5.319859826,116.1977217
KGU_C027M_DP0005,ACCESS KG MENAWO,KG MENAWO,5.316935599,116.19682
KGU_C027M_DP0006,ACCESS KG MENAWO,KG MENAWO,5.31683839,116.1946432
KGU_C027M_DP0007,ACCESS KG MENAWO,KG MENAWO,5.317065243,116.1818039
KGU_C027M_DP0008,ACCESS KG MENAWO,KG MENAWO,5.317222764,116.1828152
KGU_C027M_DP0009,ACCESS KG MENAWO,KG MENAWO,5.317991333,116.1941373
KGU_C027M_DP0010,ACCESS KG MENAWO,KG MENAWO,5.316787232,116.195874
KGU_C027M_DP0011,ACCESS KAMPUNG MENAWO,KAMPUNG MENAWO,5.318192877,116.1925594
KGU_C027M_DP0012,ACCESS KAMPUNG MENAWO,KAMPUNG MENAWO,5.319578389,116.1991407
KGU_C027M_DP0013,ACCESS KAMPUNG MENAWO,KAMPUNG MENAWO,5.321188122,116.1998989
KGU_C027M_DP0014,MAGATANG,KAMPUNG MINAWO,5.318167417,116.1993482
KGU_C027M_DP0015,MAGATANG,KAMPUNG MINAWO,5.317681124,116.1913612
KGU_C027M_DP0016,MAGATANG,KAMPUNG MINAWO,5.316909289,116.1828666
KGU_C027M_DP001A,ACCESS KG MENAWO,KG MENAWO,5.314859811,116.1824768
KGU_C027M_DP007A,ACCESS KG MENAWO,KG MENAWO,5.318342163,116.1792573
KGU_C027M_DP007B,ACCESS KG MENAWO,KG MENAWO,5.317374339,116.1809348
KGU_C027M_DP008A,ACCESS KG MENAWO,KG MENAWO,5.314859811,116.1824768
KGU_C027M_DP011A,ACCESS KAMPUNG MENAWO,KAMPUNG MENAWO,5.314859811,116.1824768
KGU_C027M_DP012A,ACCESS KAMPUNG MENAWO,KAMPUNG MENAWO,5.314859811,116.1824768
KGU_C027M_DP015A,MAGATANG,KAMPUNG MINAWO,5.316728705,116.1888544
KGU_C027M_DP016A,MAGATANG,KAMPUNG MINAWO,5.31713754,116.1816154
KGU_C027M_DP016B,MAGATANG,KAMPUNG MINAWO,5.318204542,116.1796011
KGU_C027M_DP016C,ACCESS MENAWO,KAMPUNG MENAWO,5.321071972,116.18227
KGU_C028M_DP0001,TENOM,KENINGAU,5.332874529,116.135041
KGU_C028M_DP0002,PATIKANG,KENINGAU,5.337345877,116.1347841
KGU_C028M_DP0003,KENINGAU KIMANIS,KAMPUNG MUHIBBAH,5.332850284,116.1357128
KGU_C028M_DP0004,KENINGAU KIMANIS,KAMPUNG MUHIBBAH,5.335483858,116.1354878
KGU_C028M_DP0005,KENINGAU KIMANIS,KAMPUNG MUHIBBAH,5.332204367,116.1346461
KGU_C028M_DP001A,PATIKANG,KAMPUNG PATIKANG,,
KGU_C028M_DP002A,PATIKANG,KAMPUNG PATIKANG,5.337007526,116.1339484
KGU_C028M_DP003A,KENINGAU KIMANIS,KAMPUNG MUHIBBAH,5.332155023,116.1362304
KGU_C029M_DP0001,KENINGAU - APIN APIN,KENINGAU,5.385676331,116.2010572
KGU_C029M_DP0002,KENINGAU - APIN APIN,KENINGAU,5.378471182,116.1963329
KGU_C029M_DP0003,KENINGAU - APIN APIN,KENINGAU,5.377341561,116.1958663
KGU_C029M_DP0004,KENINGAU - APIN APIN,KENINGAU,5.377952706,116.1957044
KGU_C029M_DP0005,KENINGAU - APIN APIN,KENINGAU,5.378595481,116.196012
KGU_C029M_DP0006,KENINGAU - APIN APIN,KENINGAU,5.379753476,116.1958357
KGU_C029M_DP0007,KENINGAU - APIN APIN,KENINGAU,5.380479646,116.1964271
KGU_C029M_DP0008,KENINGAU - APIN APIN,KENINGAU,5.379104645,116.1967757
KGU_C029M_DP0009,KENINGAU - APIN APIN,KENINGAU,5.378728778,116.1944831
KGU_C029M_DP0010,KENINGAU - APIN APIN,KENINGAU,5.37957768,116.194973
KGU_C029M_DP0011,KENINGAU - APIN APIN,KENINGAU,5.379889311,116.1940475
KGU_C029M_DP0012,KENINGAU - APIN APIN,KENINGAU,5.38057016,116.1938194
KGU_C029M_DP0013,KENINGAU - APIN APIN,KENINGAU,5.381185817,116.1947491
KGU_C029M_DP0014,KENINGAU - APIN APIN,KENINGAU,5.381221336,116.1931727
KGU_C029M_DP0015,KENINGAU - APIN APIN,KENINGAU,5.38253505,116.1941828
KGU_C029M_DP0016,KENINGAU - APIN APIN,KENINGAU,5.387094054,116.1980785
KGU_C029M_DP014A,KENINGAU-APIN APIN,KENINGAU,,
KGU_C029M_DP016A,KENINGAU-APIN APIN,KENINGAU,5.385766173,116.1969721
KGU_C030M_DP0001,MAGATANG,KENINGAU,5.362367527,116.2194316
KGU_C030M_DP0002,MAGATANG,KG MAGATANG,5.363350802,116.2209326
KGU_C030M_DP0003,MAGATANG,KG MAGATANG,5.343106902,116.2067092
KGU_C030M_DP0004,MAGATANG,KG MAGATANG,5.347066297,116.2107353
KGU_C030M_DP0005,MAGATANG,KG MAGATANG,5.350373841,116.2147632
KGU_C030M_DP0006,MAGATANG,KAMPUNG MERAPOK,5.345111833,116.2085834
KGU_C030M_DP0007,MAGATANG,KAMPUNG MERAPOK,5.346429836,116.2095746
KGU_C030M_DP0008,MAGATANG,KAMPUNG MERAPOK,5.346799916,116.2113679
KGU_C030M_DP002A,MENGATANG,KAMPUNG MENGATANG,5.364946404,116.2201965
KGU_C030M_DP002B,MENGATANG,KAMPUNG MENGATANG,5.364493883,116.2210409
KGU_C030M_DP002C,MENGATANG,KAMPUNG MENGATANG,5.365441519,116.2228846
KGU_C030M_DP003A,MENGATANG,KAMPUNG MENGATANG,5.341840479,116.2060633
KGU_C030M_DP003B,MENGATANG,KAMPUNG MENGATANG,5.341153971,116.2054155
KGU_C030M_DP004A,MENGATANG,KAMPUNG MENGATANG,5.346323219,116.2088398
KGU_C030M_DP005A,PENAGATAN ULU,KAMPUNG PENAGATAN ULU,5.346317129,116.2125878
KGU_C030M_DP006A,MAGATANG,KAMPUNG ULU PANAGATAN,5.346642693,116.209317
KGU_C031M_DP0001,AMBUAL,KENINGAU,5.377173634,116.2319159
KGU_C031M_DP0002,AMBUAL,KAMPUNG AMBUAL,5.388077845,116.2399957
KGU_C031M_DP0003,AMBUAL,KAMPUNG MERAPOK,5.382433231,116.2364286
KGU_C031M_DP0004,AMBUAL,KAMPUNG MERAPOK,5.380704882,116.2355395
KGU_C031M_DP0005,AMBUAL,KAMPUNG MERAPOK,5.378620822,116.2344027
KGU_C031M_DP0006,AMBUAL,KAMPUNG AMBUAL,5.375228279,116.2321134
KGU_C031M_DP0007,AMBUAL,KAMPUNG AMBUAL,5.373308113,116.2299769
KGU_C031M_DP0008,AMBUAL,KAMPUNG AMBUAL,5.375571506,116.2296157
KGU_C031M_DP0009,MAGATANG,KAMPUNG MERAPOK,5.380631388,116.2241445
KGU_C031M_DP0010,MAGATANG,KAMPUNG MERAPOK,5.385076692,116.226625
KGU_C031M_DP0011,MAGATANG,KAMPUNG MERAPOK,5.384888754,116.2255096
KGU_C031M_DP0012,MAGATANG,KAMPUNG MERAPOK,5.392534948,116.2332251
KGU_C031M_DP0013,MAGATANG,KAMPUNG MERAPOK,5.393443811,116.2347247
KGU_C031M_DP0014,MAGATANG,KAMPUNG MERAPOK,5.397149285,116.2360597
KGU_C031M_DP0015,MAGATANG,KAMPUNG MERAPOK,5.399960209,116.2381813
KGU_C031M_DP002A,AMBUAL,KAMPUNG PANOI,5.389478122,116.2407893
KGU_C031M_DP002B,AMBUAL,KAMPUNG PANOI,5.389424379,116.240666
KGU_C031M_DP003A,AMBUAL,KAMPUNG MERAPOK,5.38399779,116.2376325
KGU_C031M_DP004A,AMBUAL,KAMPUNG MERAPOK,5.381252583,116.2336944
KGU_C031M_DP004B,MERAPOK,KAMPUNG MERAPOK,,
KGU_C031M_DP005A,AMBUAL,KAMPUNG MERAPOK,5.380306791,116.2326902
KGU_C031M_DP007A,AMBUAL,KAMPUNG AMBUAL,5.372330797,116.2292583
KGU_C031M_DP009A,MAGATANG,KAMPUNG MERAPOK,5.382935853,116.2239174
KGU_C031M_DP010A,MAGATANG,KAMPUNG MERAPOK,5.384575333,116.2270558
KGU_C031M_DP011A,MAGATANG,KAMPUNG MERAPOK,5.384271313,116.2262963
KGU_C031M_DP014A,MAGATANG,KAMPUNG MERAPOK,5.395101328,116.2346644
KGU_C032M_DP0001,KENINGAU APIN APIN,KENINGAU,5.348490311,116.1664945
KGU_C032M_DP0002,KENINGAU APIN APIN,KENINGAU,5.347339148,116.1643441
KGU_C032M_DP0003,KAMPUNG NYAMOK,KENINGAU,5.343420862,116.1665552
KGU_C032M_DP0004,RUMAH KERAJAAN 1,KENINGAU,5.34122235,116.1625157
KGU_C032M_DP0005,KAMPUNG NYAMOK,KENINGAU,5.342101418,116.1616019
KGU_C032M_DP0006,KENINGAU APIN APIN,KENINGAU,5.343664432,116.1618927
KGU_C032M_DP0007,KENINGAU APIN APIN,KENINGAU,5.343615449,116.1619656
KGU_C032M_DP0008,KAMPUNG NYAMOK,KENINGAU,5.343615449,116.1619656
KGU_C032M_DP0009,RUMAH KERAJAAN 2,KENINGAU,5.343781147,116.1626034
KGU_C032M_DP0010,KENINGAU-APIN APIN,KAMPUNG LIAWAN,5.344601192,116.1625255
KGU_C032M_DP0011,LIAWAN,KAMPUNG RIA,5.343892369,116.1636722
KGU_C032M_DP0012,KENINGAU-APIN APIN,KENINGAU,5.342675197,116.1612329
KGU_C032M_DP0013,RIA,KAMPUNG RIA,5.34357698,116.1676494
KGU_C032M_DP002A,KENINGAU APIN APIN,KENINGAU,5.348580483,116.16546
KGU_C032M_DP004A,RUMAH KERAJAAN 1,KENINGAU,5.33993145,116.1604104
KGU_C032M_DP004B,RUMAH KERAJAAN 1,KENINGAU,5.340623712,116.1594397
KGU_C032M_DP005A,KAMPUNG NYAMOK,KENINGAU,5.34128004,116.1610671
KGU_C032M_DP011A,KAMPUNG NYAMOK,KAMPUNG RIA,5.342492362,116.1628268
KGU_C033M_DP0001,KENINGAU,KAMPUNG BOMBOI,5.330873624,116.2005193
KGU_C033M_DP0002,KENINGAU,KAMPUNG BOMBOI,5.330844401,116.2021862
KGU_C033M_DP0003,KENINGAU,KAMPUNG BOMBOI,5.330788819,116.2022388
KGU_C033M_DP0004,MAGATANG,KAMPUNG PANAGATAN LAUT,5.341691641,116.1995784
KGU_C033M_DP0005,MAGATANG,KAMPUNG PANAGATAN LAUT,5.340168932,116.1993547
KGU_C033M_DP0006,MAGATANG,KAMPUNG PANAGATAN LAUT,5.339262939,116.2002329
KGU_C033M_DP0007,MAGATANG,KAMPUNG PANAGATAN LAUT,5.340029171,116.202275
KGU_C033M_DP0008,BOMBOI,KAMPUNG BOMBOI,5.330957075,116.200908
KGU_C033M_DP001A,KENINGAU,KAMPUNG BOMBOI,5.331161666,116.198968
KGU_C033M_DP002A,KENINGAU,KAMPUNG BOMBOI,5.332047623,116.2022281
KGU_C033M_DP003A,KENINGAU,KAMPUNG BOMBOI,5.332094795,116.2022885
KGU_C033M_DP004A,MAGATANG,KAMPUNG PANAGATAN LAUT,5.340748429,116.2007753
KGU_C033M_DP007A,MAGATANG,KAMPUNG PANAGATAN LAUT,5.340814888,116.2038304
KGU_C034M_DP0001,SMK BINGKOR,KENINGAU,5.402068505,116.1872683
KGU_C034M_DP0002,BINGKOR BYPASS,BINGKOR,5.399753429,116.1885688
KGU_C034M_DP0003,BINGKOR BYPASS,KAMPUNG SINGGAH MATA,5.399103987,116.1866793
KGU_C034M_DP0004,BINGKOR BYPASS,KAMPUNG SINGGAH MATA,5.399607267,116.1884891
KGU_C034M_DP001A,SMK BINGKOR,KENINGAU,5.403179113,116.188262
KGU_C034M_DP002A,BINGKOR BYPASS,BINGKOR,5.399411974,116.1859272
KGU_C034M_DP002B,BINGKOR BYPASS,KAMPUNG SINGGAH MATA,5.403178618,116.1870881
KGU_C034M_DP004A,BINGKOR BYPASS,KAMPUNG SASAIE,5.39926764,116.1865942
KGU_C035M_DP0001,BINGKOR BYPASS,KENINGAU,5.404705131,116.1917289
KGU_C035M_DP0002,BUNSIT BANDUKAN,KENINGAU,5.406107945,116.1907711
KGU_C035M_DP0003,BINGKOR - BYPASS,KENINGAU,5.395095727,116.2010267
KGU_C035M_DP0004,BINGKOR - BYPASS,KENINGAU,5.396826064,116.1994063
KGU_C035M_DP0005,BINGKOR - BYPASS,KENINGAU,5.399919275,116.1970584
KGU_C035M_DP0006,BINGKOR - BYPASS,KENINGAU,5.400910271,116.19366
KGU_C035M_DP0007,BINGKOR - BYPASS,KENINGAU,5.402066601,116.1939257
KGU_C035M_DP0008,BINGKOR - BYPASS,KENINGAU,5.403265373,116.1943991
KGU_C035M_DP0009,BINGKOR - BYPASS,KENINGAU,5.402088923,116.191241
KGU_C035M_DP0010,BINGKOR LAMA,KENINGAU,5.41149231,116.1977058
KGU_C035M_DP0011,BINGKOR LAMA,KENINGAU,5.410538629,116.1991691
KGU_C035M_DP0012,BINGKOR LAMA,KENINGAU,5.408992108,116.1987281
KGU_C035M_DP0013,BINGKOR LAMA,KENINGAU,5.407178337,116.1964401
KGU_C035M_DP0014,BINGKOR LAMA,KENINGAU,5.410694292,116.1990332
KGU_C035M_DP0015,BINGKOR BYPASS,KAMPUNG SINGGAH MATA,5.413984421,116.1977079
KGU_C035M_DP002A,BUNSIT BANDUKAN,BINGKOR,5.405939722,116.1883378
KGU_C035M_DP003A,BINGKOR BYPASS,BINGKOR,5.393477297,116.2024496
KGU_C035M_DP008A,BINGKOR BYPASS,BINGKOR,5.401296836,116.1958636
KGU_C035M_DP009A,BINGKOR BYPASS,BINGKOR,5.403465584,116.1931118
KGU_C035M_DP009B,BINGKOR - TUDAN BARU,BINGKOR,5.400559811,116.1918498
KGU_C035M_DP010A,BINGKOR LAMA,KAMPUNG BINGKOR LAMA,5.412928702,116.1984568
KGU_C035M_DP010B,BINGKOR LAMA,KAMPUNG BINGKOR LAMA,5.413907419,116.1975898
KGU_C035M_DP012A,BINGKOR LAMA,KAMPUNG BINGKOR LAMA,,
KGU_C035M_DP013A,BINGKOR LAMA,KAMPUNG BINGKOR LAMA,5.409104188,116.194658
KGU_C036M_DP0001,KENINGAU-TENOM,KENINGAU,5.324625306,116.1209295
KGU_C036M_DP0002,KENINGAU-TENOM,KENINGAU,5.323733987,116.1181188
KGU_C036M_DP0003,KENINGAU-TENOM,KENINGAU,5.319327917,116.1319316
KGU_C036M_DP001A,BATU 27,KAMPUNG KAURAN BATU 27,,
KGU_C037M_DP0001,BUNSIT BANDUKAN,KENINGAU,5.434207773,116.1697443
KGU_C037M_DP0002,BUNSIT BANDUKAN,KAMPUNG ANTOLOB,5.426162092,116.1726771
KGU_C037M_DP0003,BUNSIT BANDUKAN,KAMPUNG ANTOLOB,5.425332243,116.1712423
KGU_C037M_DP0004,BUNSIT BANDUKAN,KAMPUNG BANDUKAN,5.44181439,116.1637179
KGU_C037M_DP0005,BUNSIT BANDUKAN,KAMPUNG BANDUKAN,5.440845408,116.1631364
KGU_C037M_DP0006,BUNSIT BANDUKAN,KAMPUNG BUNSIT,5.436430095,116.1638345
KGU_C037M_DP0007,BUNSIT,KAMPUNG BUNSIT,5.433899396,116.1696732
KGU_C037M_DP0008,BUNSIT,KAMPUNG BUNSIT,5.430802624,116.1698368
KGU_C037M_DP0009,BUNSIT,KAMPUNG BUNSIT,5.424183614,116.1740063
KGU_C037M_DP0010,BUNSIT,KAMPUNG BUNSIT,5.424183614,116.1740063
KGU_C037M_DP002A,BUNSIT BANDUKAN,KAMPUNG ANTOLOB,5.426405372,116.1738908
KGU_C037M_DP003A,BUNSIT BANDUKAN,KAMPUNG ANTOLOB,5.425132582,116.1720288
